0,u,v,w
4_-13_14',0.0369297603802558,0.0515351983155438,0.0327546412661877
4_-12_-15',0.0824976298554142,0.0638243184270499,0.0557433363590765
4_-12_-14',0.0525792010963116,0.0546039097908272,0.0428482376347014
4_-12_-13',0.0451215697968135,0.0483389686588082,0.0383141644120126
4_-12_-12',0.038347864720377,0.0414150833586046,0.0345160208631753
4_-12_-11',0.0354650509729927,0.0411962651514528,0.0317382144423546
4_-12_-10',0.0343686645118181,0.0366620227488175,0.0302638348070625
4_-12_-9',0.0261645416812942,0.035993175016299,0.0286854155006354
4_-12_-8',0.0292153741506716,0.0381348440826417,0.0296284664442797
4_-12_-7',0.0282492808734196,0.0316121969995707,0.0252078772348715
4_-12_-6',0.0224605623668821,0.0279043902794964,0.0212508308337537
4_-12_-5',0.0239910697781288,0.0268804428499898,0.0204361709042882
4_-12_-4',0.0292588908395951,0.0261125620157588,0.0206120213140459
4_-12_-3',0.0284950930178822,0.0264360459585123,0.0191455702408868
4_-12_-2',0.0269748677691444,0.0255646908453212,0.0172925131494635
4_-12_-1',0.0230502863350605,0.0260883213389416,0.0162151529740817
4_-12_0',0.0181504670737815,0.0249666639104262,0.0147520349102583
4_-12_1',0.0161410022128104,0.0233211599009334,0.0136551011488936
4_-12_2',0.0133883009499801,0.0220781327458712,0.0128226540595419
4_-12_3',0.0173317682220964,0.0215228021492643,0.01281218860456
4_-12_4',0.0148283669042142,0.0212385125543825,0.0131118308796894
4_-12_5',0.0143776320144638,0.0207715461737071,0.0123592383563793
4_-12_6',0.0145373817802297,0.0199250533642284,0.0118821145664962
4_-12_7',0.0147306803038249,0.0203377871498076,0.0121905054642458
4_-12_8',0.0170162432036816,0.0221308704077014,0.0135258032265274
4_-12_9',0.0166846585094416,0.0225948239726647,0.0135852452013864
4_-12_10',0.0231780054626835,0.0255489120783102,0.0152079590951882
4_-12_11',0.0266409925581394,0.0291609648192511,0.0182087221012096
4_-12_12',0.0302727195085888,0.0324703128451895,0.0189956290902
4_-12_13',0.0472988320294099,0.0474058959364449,0.0325942004136619
4_-12_14',0.0383054725545628,0.0455310600303306,0.0310096010330958
4_-11_-15',0.0568553124551236,0.0604995194080721,0.0479905637341796
4_-11_-14',0.0499139056334717,0.0529760909026991,0.041567361242615
4_-11_-13',0.0553532903255741,0.0473980271955533,0.0384943584561198
4_-11_-12',0.0360468798463451,0.040515056387698,0.0321491944300374
4_-11_-11',0.0376895511469712,0.0386377361656955,0.0308554184577152
4_-11_-10',0.0332470238867204,0.0372487229124926,0.0274533504477649
4_-11_-9',0.0287032977592186,0.0370878186841042,0.028787706946609
4_-11_-8',0.0295163868467452,0.0316060224482678,0.0238446086234251
4_-11_-7',0.0254977931929488,0.0299646441040192,0.0229358421511549
4_-11_-6',0.0236803293022247,0.0293061186271756,0.0213210293739254
4_-11_-5',0.0298314427223746,0.0291335250644729,0.0210198419558153
4_-11_-4',0.027921057049169,0.0285188212988954,0.0193846174285659
4_-11_-3',0.0257760015794622,0.0280708418239825,0.0179652501489425
4_-11_-2',0.0252339198908028,0.0280236660536879,0.018685092103305
4_-11_-1',0.0221713713927933,0.0274704816831907,0.0169393689891401
4_-11_0',0.0178667993806144,0.0264022883961196,0.0148462800018481
4_-11_1',0.0152746668898678,0.0252400561568038,0.0141146014947486
4_-11_2',0.0170683164977366,0.0242269659905444,0.014300232991302
4_-11_3',0.0178037686461603,0.0240745495493997,0.0148852163126277
4_-11_4',0.014521429682691,0.0229801904944944,0.0139738406599329
4_-11_5',0.0132775721440643,0.0217458571273842,0.0133662881852111
4_-11_6',0.0131696238523189,0.0212999854315205,0.012938477273124
4_-11_7',0.0166386865862467,0.0215396421801578,0.0130416988309986
4_-11_8',0.0173484853176611,0.0230173043478723,0.0142288044769986
4_-11_9',0.0177067255575347,0.0248709047586922,0.014337861513572
4_-11_10',0.0211975463226611,0.0278641186651436,0.0161623601317394
4_-11_11',0.027466955158381,0.0303615902903453,0.0178339254777799
4_-11_12',0.0265890942977771,0.0324795671183419,0.0187353499138486
4_-11_13',0.0361950256561479,0.0442271320723499,0.0306248867000136
4_-11_14',0.0356697331591635,0.0447909378437258,0.0324965404282845
4_-10_-15',0.0509649462944257,0.0569630003963852,0.0433406418498521
4_-10_-14',0.0485875832872547,0.053660751973155,0.0362480639249903
4_-10_-13',0.0450895992012883,0.0479336249544058,0.0349728620740904
4_-10_-12',0.0397227728306363,0.0433931874382476,0.0318429027468985
4_-10_-11',0.034678791018299,0.0406352725579721,0.0305410902422839
4_-10_-10',0.0369360001767549,0.0406287266974209,0.0314205309174153
4_-10_-9',0.0260149223453704,0.0361510205484861,0.0275839282760605
4_-10_-8',0.0242650819885676,0.0322694464164317,0.0233631845492155
4_-10_-7',0.0224748171763727,0.0305840281591239,0.0223004213143762
4_-10_-6',0.0229762323687704,0.0310327557021589,0.0220892123779501
4_-10_-5',0.0263566191281185,0.0292727700576436,0.0209376021701288
4_-10_-4',0.0240422369107443,0.0294359165148708,0.0188076932992487
4_-10_-3',0.0225473846714505,0.0291384391274607,0.0182360859179549
4_-10_-2',0.0230230909719978,0.0284142279465702,0.0176657998951045
4_-10_-1',0.022176366297379,0.0291296698595866,0.0164589284233599
4_-10_0',0.0198926703764871,0.028209341176057,0.0157806056727742
4_-10_1',0.0209341619981129,0.028051815560764,0.0162401847912411
4_-10_2',0.0225689583021784,0.0266268713677479,0.0167909705132391
4_-10_3',0.0220285844242389,0.0261623950945925,0.0173162215466272
4_-10_4',0.0183006513380034,0.02384219488432,0.0154135743602724
4_-10_5',0.0141760156474513,0.0221265884852076,0.0144220838362667
4_-10_6',0.0163561044409799,0.0224750734516174,0.0151977931977861
4_-10_7',0.0193454630682345,0.023300684808312,0.0148486590410267
4_-10_8',0.01999686362186,0.0249555067761134,0.0159426504373726
4_-10_9',0.0214277140605147,0.0269353923912251,0.0165086159632843
4_-10_10',0.0267662758951245,0.0301272515721629,0.0185123554784199
4_-10_11',0.0275899507945618,0.0327881647162646,0.018942454765389
4_-10_12',0.0280987328056063,0.0353689354598359,0.0192477132586342
4_-10_13',0.0431205843151122,0.0522533790993135,0.0351421664214106
4_-10_14',0.0364285399863533,0.0475981367257992,0.0334778252782287
4_-9_-15',0.0435589528506306,0.0551735975404469,0.0397400126178159
4_-9_-14',0.0508324438505313,0.0527368073960424,0.0324147125338043
4_-9_-13',0.0378436753810431,0.048700890124664,0.0326408909846145
4_-9_-12',0.0330273774760623,0.0450674205367609,0.0325460113080739
4_-9_-11',0.0399590499209545,0.0428059136005759,0.0310647237693232
4_-9_-10',0.0328073480673789,0.041610918201124,0.0308511946291775
4_-9_-9',0.0255473218092633,0.034508022224257,0.0261140923771473
4_-9_-8',0.0196722601698057,0.0345142191225343,0.0250431142705807
4_-9_-7',0.0279630391654364,0.0332545688714395,0.0248602927694138
4_-9_-6',0.0221367199167545,0.0312617823250373,0.0224753583552311
4_-9_-5',0.0235074399392984,0.0308580556275374,0.0211887949614603
4_-9_-4',0.0204395029092031,0.0309473099905898,0.0194746514604377
4_-9_-3',0.0289378287984105,0.0317857904727637,0.0210588166901686
4_-9_-2',0.0388358311974137,0.0326120994887118,0.0209772936281492
4_-9_-1',0.0459553817992162,0.0340445014347652,0.0215428028626666
4_-9_0',0.0457398223610468,0.0326342354616239,0.0217717465934865
4_-9_1',0.0422718468519243,0.0321483979149385,0.0220909451856234
4_-9_2',0.0366765085840697,0.0305397854736282,0.0222273938245732
4_-9_3',0.029203438572988,0.0273824784297851,0.0210764813879045
4_-9_4',0.0217060684594458,0.0243017562863764,0.0186814899879802
4_-9_5',0.0168519196500014,0.0224492302216249,0.0164625852720434
4_-9_6',0.0181460484993921,0.0227305823129716,0.0159283190077066
4_-9_7',0.0202050182888682,0.0238452342446391,0.0164498710590288
4_-9_8',0.0204591455285388,0.0259170923500577,0.0161391269742853
4_-9_9',0.0214783095033043,0.0291351706816127,0.0172368014480112
4_-9_10',0.0264021713417291,0.0317031179948496,0.0181640451386634
4_-9_11',0.0299820878771408,0.0353875844255139,0.0196589902711112
4_-9_12',0.0265223618121995,0.0363031873732336,0.0190850381433548
4_-9_13',0.0461426808671936,0.0590865905849935,0.0369371184948769
4_-9_14',0.0365326074480406,0.0522819182846313,0.0334510596078577
4_-8_-15',0.0301589773984008,0.0541479281015967,0.0314777454059391
4_-8_-14',0.0395612447659133,0.0526308421646931,0.0302737509836497
4_-8_-13',0.0352514038177689,0.0516760257007355,0.0334408361426401
4_-8_-12',0.0324027316561435,0.0466768136108303,0.0285999264238042
4_-8_-11',0.0351293374870156,0.0457959890939048,0.0321166895540768
4_-8_-10',0.0274197997433431,0.0393316231617652,0.0279272193697892
4_-8_-9',0.0228944577137563,0.0363003276712113,0.0268135936523471
4_-8_-8',0.0233730841116059,0.0364700527405692,0.0278331518203129
4_-8_-7',0.0233850467270997,0.0343692174843359,0.0258972157932762
4_-8_-6',0.0238148223852099,0.0332816796505786,0.0245989376415627
4_-8_-5',0.0321551075270674,0.0336234844048037,0.0253696417223172
4_-8_-4',0.061514511435268,0.0367844653076797,0.0281578994251754
4_-8_-3',0.0889202092253894,0.0408177917901207,0.0313373417102105
4_-8_-2',0.10462838281475,0.0449398613179165,0.0329479010264843
4_-8_-1',0.109841010801682,0.0480192100486291,0.0316469977998972
4_-8_0',0.109409447492742,0.047932075288968,0.0304683290484119
4_-8_1',0.109273592852197,0.0466534601956154,0.0327846751351197
4_-8_2',0.0974712638954178,0.0423290889593057,0.0342943920422079
4_-8_3',0.0718930749241189,0.0347267569506536,0.0307048816828785
4_-8_4',0.0404554459493572,0.0268574562663699,0.0244907008939446
4_-8_5',0.0231696988496242,0.0233822962888352,0.0194844540038618
4_-8_6',0.0186503866612242,0.0235073079830861,0.0176009784454651
4_-8_7',0.0203047767979199,0.0240737418626736,0.0167654804092528
4_-8_8',0.020813898602076,0.0261407529094121,0.016841044889974
4_-8_9',0.0229456212664151,0.0286426405166028,0.0180006086644801
4_-8_10',0.0266615408582519,0.03213835640551,0.0186728023090817
4_-8_11',0.0293683961544652,0.0335659573783148,0.019790868550779
4_-8_12',0.0297343758579511,0.0373545267834014,0.0189960798337898
4_-8_13',0.0439713517193314,0.0687961106599416,0.039478400104564
4_-8_14',0.0443520134850513,0.0681615846916682,0.0411787834713663
4_-7_-15',0.034250493092395,0.0575751468162298,0.0332519244529731
4_-7_-14',0.0373879619130847,0.0529890300405127,0.0279774029767841
4_-7_-13',0.0324912969530349,0.0488013728693237,0.0309490523498196
4_-7_-12',0.0396968889308241,0.0486942557684034,0.0325163966886317
4_-7_-11',0.0327908985064504,0.0433893508906528,0.0331336906033549
4_-7_-10',0.0243017520596499,0.0381727340627846,0.0278539208429946
4_-7_-9',0.0199655059181649,0.0368264516509906,0.0295588775543052
4_-7_-8',0.021920532822452,0.0359887781407081,0.0278845334753974
4_-7_-7',0.0286684778735938,0.036282948776841,0.0285253141981634
4_-7_-6',0.0447996410224908,0.0361998522721552,0.0297850457558034
4_-7_-5',0.0935111836241504,0.04252963135002,0.0360124009917628
4_-7_-4',0.125033456557342,0.0506572424458404,0.0423166219292112
4_-7_-3',0.114796452886904,0.0536684373637151,0.0414793401637156
4_-7_-2',0.0926482075858674,0.050241112535421,0.0387850025946888
4_-7_-1',0.0812824393544703,0.0472225003459611,0.0373747173054457
4_-7_0',0.0856913935464098,0.0497347651597674,0.0380871096989928
4_-7_1',0.0969832483284614,0.0518263975658097,0.040677072105994
4_-7_2',0.104510985980732,0.049380540451156,0.0435298939705477
4_-7_3',0.10661750690732,0.0425971369633846,0.0396516247381718
4_-7_4',0.095073450936023,0.0381308225143136,0.0351543687478593
4_-7_5',0.0578503157805432,0.0308276062052088,0.0271278379147634
4_-7_6',0.0271376637786337,0.0242519072667474,0.0203079631524243
4_-7_7',0.0194206977453052,0.0238988592277711,0.017542114269674
4_-7_8',0.0195195993112542,0.0262193385776595,0.0168842734220713
4_-7_9',0.0203747869895061,0.0282915869909679,0.0167759376197932
4_-7_10',0.0219392628011395,0.0310145687930093,0.0185840395419104
4_-7_11',0.026668196750602,0.0327371031322126,0.0193789587302805
4_-7_12',0.0280075350155907,0.0354494604246361,0.0173045599735045
4_-7_13',0.0654509159367152,0.0742876980719047,0.047842320070602
4_-7_14',0.0464974104897109,0.067317880414716,0.0465813417724161
4_-6_-15',0.0294032006016619,0.0546805346550796,0.0308461515713503
4_-6_-14',0.0296739311900013,0.0516593604989825,0.0315883181467114
4_-6_-13',0.0385962785996729,0.0506889788066837,0.0341795645622369
4_-6_-12',0.0354348196916125,0.0497358394122479,0.0317200604891895
4_-6_-11',0.0232566402787304,0.039414094650856,0.0300550197706375
4_-6_-10',0.0254183597600131,0.0399668685231845,0.0304447871861449
4_-6_-9',0.0192393983693018,0.039265254494632,0.0304914665613408
4_-6_-8',0.0264602360143747,0.0389538029555057,0.0318470244316251
4_-6_-7',0.0459280783389009,0.0387851126699187,0.0326489398417771
4_-6_-6',0.106459591022063,0.0470712485523211,0.0405685810416266
4_-6_-5',0.130023686263157,0.055995471671026,0.0465579412173621
4_-6_-4',0.0844214194967914,0.0499011900354176,0.0443288574065235
4_-6_-3',0.0617226109429359,0.051338547876436,0.0509362823148662
4_-6_-2',0.0768898022790448,0.0699547988121754,0.0749725201143621
4_-6_-1',0.0954935828455086,0.0931482245470727,0.0975715859465165
4_-6_0',0.102453367553262,0.098303763843877,0.101507832400127
4_-6_1',0.0931044579119289,0.0765771492359847,0.0918651499948997
4_-6_2',0.0689436956782385,0.0497841739171895,0.0578921934619883
4_-6_3',0.0598546840524646,0.0368892354522509,0.0395858528673139
4_-6_4',0.0707553929727365,0.0376031126945984,0.0364536084840926
4_-6_5',0.103415409797361,0.0444805904844564,0.039087668666464
4_-6_6',0.0661375138653417,0.0336132406065114,0.028807932350353
4_-6_7',0.0242718278310857,0.0254048295749561,0.0193348619082794
4_-6_8',0.0179548612640147,0.025312047350452,0.0166184204225457
4_-6_9',0.0193446403048869,0.0272996270917552,0.0164774580382712
4_-6_10',0.0219996131038436,0.0286296461585286,0.0173635886512007
4_-6_11',0.0241137939358601,0.0308714363091461,0.0177138224248975
4_-6_12',0.0246359748775331,0.0339082495764261,0.0186059100532612
4_-6_13',0.0685081024572541,0.0643596694767734,0.0438893099127063
4_-6_14',0.0565452377260012,0.0659018986412289,0.0397435953266184
4_-5_-15',0.0395516615879868,0.0579358084983968,0.0362540061005194
4_-5_-14',0.0404930004260489,0.0523872188903985,0.02949439814293
4_-5_-13',0.0292488731483628,0.0513215904364767,0.029615904758159
4_-5_-12',0.033385092436665,0.0451179206515322,0.0319178419047068
4_-5_-11',0.024695520668292,0.0419137163600232,0.0315099822578513
4_-5_-10',0.0273242261191947,0.0421937614721703,0.031983795757042
4_-5_-9',0.0252256697988199,0.0404473778886012,0.0307723298768596
4_-5_-8',0.0373791611224645,0.0401320686418485,0.033636082863339
4_-5_-7',0.100267517552723,0.0470521400597574,0.0414197128772347
4_-5_-6',0.136914772193057,0.0551042234918032,0.0523058201316797
4_-5_-5',0.0868793655820979,0.0560175094561081,0.0508926729031686
4_-5_-4',0.0884542443077859,0.08104030508341,0.0789369330280077
4_-5_-3',0.317086976511812,0.317540422425796,0.280728938702716
4_-5_-2',1.71286178822477,1.42439374811191,1.25868264502935
4_-5_-1',1.24532785657848,1.61140840168997,1.91832479407308
4_-5_0',2.52716598754316,1.74301067424971,1.58361914203424
4_-5_1',0.588501836221056,0.78803180632933,0.448308300955029
4_-5_2',0.217146549924406,0.289287471525565,0.240446317092346
4_-5_3',0.0587987046370996,0.0650215822733925,0.0625931823255264
4_-5_4',0.0359502108617306,0.0370995481864054,0.0335988570092075
4_-5_5',0.0582037251545553,0.0413654085830607,0.0356536442201527
4_-5_6',0.109978489005066,0.0479447873763562,0.0405148588986149
4_-5_7',0.0518734266025148,0.0325483291988008,0.0264178760585555
4_-5_8',0.0215175317375169,0.0260684220838891,0.018231910079762
4_-5_9',0.0182584515866359,0.0270257180034187,0.0162640297840029
4_-5_10',0.020332182639968,0.0285091741996682,0.0157847466564507
4_-5_11',0.0220041541057837,0.0304779665347115,0.0169763960025438
4_-5_12',0.023005063232307,0.0325095661905631,0.0179489712160314
4_-5_13',0.0632740906846102,0.0635738970255938,0.0476108264195819
4_-5_14',0.0526192858991981,0.0607225086850362,0.0431792518786603
4_-4_-15',0.0332206666811768,0.0604931987236693,0.0353744033470232
4_-4_-14',0.0368211362230061,0.0552884577357401,0.0276239868050797
4_-4_-13',0.0344637845609587,0.0522179797430712,0.0323044483642557
4_-4_-12',0.0237854224565917,0.0458766342231141,0.0314038060847499
4_-4_-11',0.0247401704739472,0.0427618748577822,0.0311858205025136
4_-4_-10',0.0250505521659104,0.0450124425887384,0.0316541617379311
4_-4_-9',0.0273242264088927,0.0421288065746031,0.0331819654127829
4_-4_-8',0.0714117188766639,0.0453936313595656,0.0385097650383941
4_-4_-7',0.142305481322455,0.0532069513249314,0.0529226190219214
4_-4_-6',0.101459515704131,0.054163306805688,0.0527296648908491
4_-4_-5',0.0930826749761702,0.0886115504265511,0.0778246262896755
4_-4_-4',1.19711024504845,1.00722337759915,0.898096435156281
4_-4_-3',8.3918018577657,3.51333075300348,6.54851590056861
4_-4_-1',3.34008959161277,1.67697444226201,1.93337136112025
4_-4_0',0,0,0
4_-4_1',8.13767822708049,2.08231552124071,2.97917985190555
4_-4_2',1.54340133471498,1.83708168571786,1.40050950728654
4_-4_3',0.779902744665609,0.557691564644243,0.398149877314113
4_-4_4',0.0640424154617994,0.0796545020404222,0.0627774155870723
4_-4_5',0.0356184902005964,0.0408048806434919,0.0329152204343477
4_-4_6',0.081359744971078,0.0495256192260771,0.0403728921531627
4_-4_7',0.102093869442332,0.0457353586296303,0.0372448820111774
4_-4_8',0.0270071785286788,0.0289456444717443,0.0210134433736913
4_-4_9',0.0191051823746013,0.0272800615799342,0.0168107892724283
4_-4_10',0.0182062558102828,0.0286381718468244,0.0171194158152834
4_-4_11',0.0217300677761607,0.0316998953139625,0.0177318509989944
4_-4_12',0.0253611026796801,0.0343658617414081,0.0185299985440044
4_-4_13',0.0723023593002306,0.0593388155436997,0.0464116370320985
4_-4_14',0.0516875615121631,0.0566817846748528,0.036473164758112
4_-3_-15',0.0454151522839418,0.0613463850708387,0.0368293120191789
4_-3_-14',0.0327788987856121,0.0541324972282059,0.0305341290469558
4_-3_-13',0.0230570335538461,0.0496579688900316,0.0313664323784546
4_-3_-12',0.0285916217062987,0.0448478566162307,0.0301402154619013
4_-3_-11',0.0240655560357469,0.0442692341755617,0.0307407766878935
4_-3_-10',0.0254160754894225,0.0457085386420314,0.0329221424214568
